3	7	1	100	100	100	100	0.9926	0.0037	0.02
7	10	1	100	100	100	100	0.9926	0.0037	0.01
10	7000	1	100	100	100	100	0.9926	0.0037	0.002
7000	999999999	1	100	100	100	100	0.9926	0.0037	0.002
3	7	2	100	100	100	100	0.9945	0.0029	0.02
7	10	2	100	100	100	100	0.9945	0.0029	0.01
10	7000	2	100	100	100	100	0.9945	0.0029	0.002
7000	999999999	2	100	100	100	100	0.9945	0.0029	0.002
3	7	3	100	100	100	100	0.9914	0.0038	0.02
7	10	3	100	100	100	100	0.9914	0.0038	0.01
10	7000	3	100	100	100	100	0.9914	0.0038	0.002
7000	999999999	3	100	100	100	100	0.9914	0.0038	0.002
3	7	4	100	100	100	100	0.9884	0.0064	0.02
7	10	4	100	100	100	100	0.9884	0.0064	0.01
10	7000	4	100	100	100	100	0.9884	0.0064	0.002
7000	999999999	4	100	100	100	100	0.9884	0.0064	0.002
3	7	5	100	100	100	100	0.9273	0.0066	0.02
7	10	5	100	100	100	100	0.9273	0.0066	0.01
10	7000	5	100	100	100	100	0.9273	0.0066	0.002
7000	999999999	5	100	100	100	100	0.9273	0.0066	0.002
3	7	6	100	100	100	100	0.992	0.003	0.02
7	10	6	100	100	100	100	0.992	0.003	0.01
10	7000	6	100	100	100	100	0.992	0.003	0.002
7000	999999999	6	100	100	100	100	0.992	0.003	0.002
3	7	7	100	100	100	100	0.9953	0.0031	0.02
7	10	7	100	100	100	100	0.9953	0.0031	0.01
10	7000	7	100	100	100	100	0.9953	0.0031	0.002
7000	999999999	7	100	100	100	100	0.9953	0.0031	0.002
3	7	8	100	100	100	100	0.9914	0.0043	0.02
7	10	8	100	100	100	100	0.9914	0.0043	0.01
10	7000	8	100	100	100	100	0.9914	0.0043	0.002
7000	999999999	8	100	100	100	100	0.9914	0.0043	0.002
3	7	9	100	100	100	100	0.9947	0.0049	0.02
7	10	9	100	100	100	100	0.9947	0.0049	0.01
10	7000	9	100	100	100	100	0.9947	0.0049	0.002
7000	999999999	9	100	100	100	100	0.9947	0.0049	0.002
3	7	10	100	100	100	100	0.9996	0.0032	0.02
7	10	10	100	100	100	100	0.9996	0.0032	0.01
10	7000	10	100	100	100	100	0.9996	0.0032	0.002
7000	999999999	10	100	100	100	100	0.9996	0.0032	0.002
3	7	-1	100	100	100	100	0.9965	0.0038	0.02
7	10	-1	100	100	100	100	0.9965	0.0038	0.01
10	7000	-1	100	100	100	100	0.9965	0.0038	0.002
7000	999999999	-1	100	100	100	100	0.9965	0.0038	0.002
3	7	-2	100	100	100	100	0.998	0.0029	0.02
7	10	-2	100	100	100	100	0.998	0.0029	0.01
10	7000	-2	100	100	100	100	0.998	0.0029	0.002
7000	999999999	-2	100	100	100	100	0.998	0.0029	0.002
3	7	-3	100	100	100	100	1.0019	0.0037	0.02
7	10	-3	100	100	100	100	1.0019	0.0037	0.01
10	7000	-3	100	100	100	100	1.0019	0.0037	0.002
7000	999999999	-3	100	100	100	100	1.0019	0.0037	0.002
3	7	-4	100	100	100	100	0.9938	0.0062	0.02
7	10	-4	100	100	100	100	0.9938	0.0062	0.01
10	7000	-4	100	100	100	100	0.9938	0.0062	0.002
7000	999999999	-4	100	100	100	100	0.9938	0.0062	0.002
3	7	-5	100	100	100	100	0.9183	0.0069	0.02
7	10	-5	100	100	100	100	0.9183	0.0069	0.01
10	7000	-5	100	100	100	100	0.9183	0.0069	0.002
7000	999999999	-5	100	100	100	100	0.9183	0.0069	0.002
3	7	-6	100	100	100	100	0.9927	0.0031	0.02
7	10	-6	100	100	100	100	0.9927	0.0031	0.01
10	7000	-6	100	100	100	100	0.9927	0.0031	0.002
7000	999999999	-6	100	100	100	100	0.9927	0.0031	0.002
3	7	-7	100	100	100	100	0.9965	0.003	0.02
7	10	-7	100	100	100	100	0.9965	0.003	0.01
10	7000	-7	100	100	100	100	0.9965	0.003	0.002
7000	999999999	-7	100	100	100	100	0.9965	0.003	0.002
3	7	-8	100	100	100	100	0.9893	0.0045	0.02
7	10	-8	100	100	100	100	0.9893	0.0045	0.01
10	7000	-8	100	100	100	100	0.9893	0.0045	0.002
7000	999999999	-8	100	100	100	100	0.9893	0.0045	0.002
3	7	-9	100	100	100	100	0.9931	0.0052	0.02
7	10	-9	100	100	100	100	0.9931	0.0052	0.01
10	7000	-9	100	100	100	100	0.9931	0.0052	0.002
7000	999999999	-9	100	100	100	100	0.9931	0.0052	0.002
3	7	-10	100	100	100	100	0.9944	0.0032	0.02
7	10	-10	100	100	100	100	0.9944	0.0032	0.01
10	7000	-10	100	100	100	100	0.9944	0.0032	0.002
7000	999999999	-10	100	100	100	100	0.9944	0.0032	0.002
