3	7	1	100	100	100	100	0.9993	0.0058	0.02
7	10	1	100	100	100	100	0.9993	0.0058	0.01
10	7000	1	100	100	100	100	0.9993	0.0058	0.002
7000	999999999	1	100	100	100	100	0.9993	0.0058	0.002
3	7	2	100	100	100	100	1.0061	0.0029	0.02
7	10	2	100	100	100	100	1.0061	0.0029	0.01
10	7000	2	100	100	100	100	1.0061	0.0029	0.002
7000	999999999	2	100	100	100	100	1.0061	0.0029	0.002
3	7	3	100	100	100	100	0.9926	0.0061	0.02
7	10	3	100	100	100	100	0.9926	0.0061	0.01
10	7000	3	100	100	100	100	0.9926	0.0061	0.002
7000	999999999	3	100	100	100	100	0.9926	0.0061	0.002
3	7	4	100	100	100	100	0.9907	0.0076	0.02
7	10	4	100	100	100	100	0.9907	0.0076	0.01
10	7000	4	100	100	100	100	0.9907	0.0076	0.002
7000	999999999	4	100	100	100	100	0.9907	0.0076	0.002
3	7	5	100	100	100	100	0.9866	0.0053	0.02
7	10	5	100	100	100	100	0.9866	0.0053	0.01
10	7000	5	100	100	100	100	0.9866	0.0053	0.002
7000	999999999	5	100	100	100	100	0.9866	0.0053	0.002
3	7	6	100	100	100	100	0.994	0.0033	0.02
7	10	6	100	100	100	100	0.994	0.0033	0.01
10	7000	6	100	100	100	100	0.994	0.0033	0.002
7000	999999999	6	100	100	100	100	0.994	0.0033	0.002
3	7	7	100	100	100	100	0.9917	0.0032	0.02
7	10	7	100	100	100	100	0.9917	0.0032	0.01
10	7000	7	100	100	100	100	0.9917	0.0032	0.002
7000	999999999	7	100	100	100	100	0.9917	0.0032	0.002
3	7	8	100	100	100	100	0.9931	0.0056	0.02
7	10	8	100	100	100	100	0.9931	0.0056	0.01
10	7000	8	100	100	100	100	0.9931	0.0056	0.002
7000	999999999	8	100	100	100	100	0.9931	0.0056	0.002
3	7	9	100	100	100	100	1.0074	0.0076	0.02
7	10	9	100	100	100	100	1.0074	0.0076	0.01
10	7000	9	100	100	100	100	1.0074	0.0076	0.002
7000	999999999	9	100	100	100	100	1.0074	0.0076	0.002
3	7	10	100	100	100	100	1.0094	0.0046	0.02
7	10	10	100	100	100	100	1.0094	0.0046	0.01
10	7000	10	100	100	100	100	1.0094	0.0046	0.002
7000	999999999	10	100	100	100	100	1.0094	0.0046	0.002
3	7	-1	100	100	100	100	1.0033	0.006	0.02
7	10	-1	100	100	100	100	1.0033	0.006	0.01
10	7000	-1	100	100	100	100	1.0033	0.006	0.002
7000	999999999	-1	100	100	100	100	1.0033	0.006	0.002
3	7	-2	100	100	100	100	0.9955	0.0041	0.02
7	10	-2	100	100	100	100	0.9955	0.0041	0.01
10	7000	-2	100	100	100	100	0.9955	0.0041	0.002
7000	999999999	-2	100	100	100	100	0.9955	0.0041	0.002
3	7	-3	100	100	100	100	0.9988	0.0061	0.02
7	10	-3	100	100	100	100	0.9988	0.0061	0.01
10	7000	-3	100	100	100	100	0.9988	0.0061	0.002
7000	999999999	-3	100	100	100	100	0.9988	0.0061	0.002
3	7	-4	100	100	100	100	1.0035	0.0065	0.02
7	10	-4	100	100	100	100	1.0035	0.0065	0.01
10	7000	-4	100	100	100	100	1.0035	0.0065	0.002
7000	999999999	-4	100	100	100	100	1.0035	0.0065	0.002
3	7	-5	100	100	100	100	0.9947	0.0045	0.02
7	10	-5	100	100	100	100	0.9947	0.0045	0.01
10	7000	-5	100	100	100	100	0.9947	0.0045	0.002
7000	999999999	-5	100	100	100	100	0.9947	0.0045	0.002
3	7	-6	100	100	100	100	0.9878	0.004	0.02
7	10	-6	100	100	100	100	0.9878	0.004	0.01
10	7000	-6	100	100	100	100	0.9878	0.004	0.002
7000	999999999	-6	100	100	100	100	0.9878	0.004	0.002
3	7	-7	100	100	100	100	0.9877	0.0034	0.02
7	10	-7	100	100	100	100	0.9877	0.0034	0.01
10	7000	-7	100	100	100	100	0.9877	0.0034	0.002
7000	999999999	-7	100	100	100	100	0.9877	0.0034	0.002
3	7	-8	100	100	100	100	0.9919	0.006	0.02
7	10	-8	100	100	100	100	0.9919	0.006	0.01
10	7000	-8	100	100	100	100	0.9919	0.006	0.002
7000	999999999	-8	100	100	100	100	0.9919	0.006	0.002
3	7	-9	100	100	100	100	0.9789	0.0081	0.02
7	10	-9	100	100	100	100	0.9789	0.0081	0.01
10	7000	-9	100	100	100	100	0.9789	0.0081	0.002
7000	999999999	-9	100	100	100	100	0.9789	0.0081	0.002
3	7	-10	100	100	100	100	0.9881	0.0056	0.02
7	10	-10	100	100	100	100	0.9881	0.0056	0.01
10	7000	-10	100	100	100	100	0.9881	0.0056	0.002
7000	999999999	-10	100	100	100	100	0.9881	0.0056	0.002
