3	7	1	100	100	100	100	0.9963	0.0025	0.02
7	10	1	100	100	100	100	0.9963	0.0025	0.01
10	7000	1	100	100	100	100	0.9963	0.0025	0.002
7000	999999999	1	100	100	100	100	0.9963	0.0025	0.002
3	7	2	100	100	100	100	0.9736	0.0026	0.02
7	10	2	100	100	100	100	0.9736	0.0026	0.01
10	7000	2	100	100	100	100	0.9736	0.0026	0.002
7000	999999999	2	100	100	100	100	0.9736	0.0026	0.002
3	7	3	100	100	100	100	0.9891	0.0028	0.02
7	10	3	100	100	100	100	0.9891	0.0028	0.01
10	7000	3	100	100	100	100	0.9891	0.0028	0.002
7000	999999999	3	100	100	100	100	0.9891	0.0028	0.002
3	7	4	100	100	100	100	0.9864	0.0046	0.02
7	10	4	100	100	100	100	0.9864	0.0046	0.01
10	7000	4	100	100	100	100	0.9864	0.0046	0.002
7000	999999999	4	100	100	100	100	0.9864	0.0046	0.002
3	7	5	100	100	100	100	0.9318	0.0047	0.02
7	10	5	100	100	100	100	0.9318	0.0047	0.01
10	7000	5	100	100	100	100	0.9318	0.0047	0.002
7000	999999999	5	100	100	100	100	0.9318	0.0047	0.002
3	7	6	100	100	100	100	0.9905	0.0022	0.02
7	10	6	100	100	100	100	0.9905	0.0022	0.01
10	7000	6	100	100	100	100	0.9905	0.0022	0.002
7000	999999999	6	100	100	100	100	0.9905	0.0022	0.002
3	7	7	100	100	100	100	0.9913	0.0022	0.02
7	10	7	100	100	100	100	0.9913	0.0022	0.01
10	7000	7	100	100	100	100	0.9913	0.0022	0.002
7000	999999999	7	100	100	100	100	0.9913	0.0022	0.002
3	7	8	100	100	100	100	0.9922	0.003	0.02
7	10	8	100	100	100	100	0.9922	0.003	0.01
10	7000	8	100	100	100	100	0.9922	0.003	0.002
7000	999999999	8	100	100	100	100	0.9922	0.003	0.002
3	7	9	100	100	100	100	0.9923	0.0036	0.02
7	10	9	100	100	100	100	0.9923	0.0036	0.01
10	7000	9	100	100	100	100	0.9923	0.0036	0.002
7000	999999999	9	100	100	100	100	0.9923	0.0036	0.002
3	7	10	100	100	100	100	0.9936	0.0024	0.02
7	10	10	100	100	100	100	0.9936	0.0024	0.01
10	7000	10	100	100	100	100	0.9936	0.0024	0.002
7000	999999999	10	100	100	100	100	0.9936	0.0024	0.002
3	7	-1	100	100	100	100	0.9862	0.0028	0.02
7	10	-1	100	100	100	100	0.9862	0.0028	0.01
10	7000	-1	100	100	100	100	0.9862	0.0028	0.002
7000	999999999	-1	100	100	100	100	0.9862	0.0028	0.002
3	7	-2	100	100	100	100	0.9957	0.0022	0.02
7	10	-2	100	100	100	100	0.9957	0.0022	0.01
10	7000	-2	100	100	100	100	0.9957	0.0022	0.002
7000	999999999	-2	100	100	100	100	0.9957	0.0022	0.002
3	7	-3	100	100	100	100	0.9937	0.0028	0.02
7	10	-3	100	100	100	100	0.9937	0.0028	0.01
10	7000	-3	100	100	100	100	0.9937	0.0028	0.002
7000	999999999	-3	100	100	100	100	0.9937	0.0028	0.002
3	7	-4	100	100	100	100	0.981	0.0047	0.02
7	10	-4	100	100	100	100	0.981	0.0047	0.01
10	7000	-4	100	100	100	100	0.981	0.0047	0.002
7000	999999999	-4	100	100	100	100	0.981	0.0047	0.002
3	7	-5	100	100	100	100	0.9103	0.0051	0.02
7	10	-5	100	100	100	100	0.9103	0.0051	0.01
10	7000	-5	100	100	100	100	0.9103	0.0051	0.002
7000	999999999	-5	100	100	100	100	0.9103	0.0051	0.002
3	7	-6	100	100	100	100	0.9999	0.0019	0.02
7	10	-6	100	100	100	100	0.9999	0.0019	0.01
10	7000	-6	100	100	100	100	0.9999	0.0019	0.002
7000	999999999	-6	100	100	100	100	0.9999	0.0019	0.002
3	7	-7	100	100	100	100	0.9949	0.0022	0.02
7	10	-7	100	100	100	100	0.9949	0.0022	0.01
10	7000	-7	100	100	100	100	0.9949	0.0022	0.002
7000	999999999	-7	100	100	100	100	0.9949	0.0022	0.002
3	7	-8	100	100	100	100	0.9904	0.0032	0.02
7	10	-8	100	100	100	100	0.9904	0.0032	0.01
10	7000	-8	100	100	100	100	0.9904	0.0032	0.002
7000	999999999	-8	100	100	100	100	0.9904	0.0032	0.002
3	7	-9	100	100	100	100	0.9881	0.0037	0.02
7	10	-9	100	100	100	100	0.9881	0.0037	0.01
10	7000	-9	100	100	100	100	0.9881	0.0037	0.002
7000	999999999	-9	100	100	100	100	0.9881	0.0037	0.002
3	7	-10	100	100	100	100	0.9895	0.0024	0.02
7	10	-10	100	100	100	100	0.9895	0.0024	0.01
10	7000	-10	100	100	100	100	0.9895	0.0024	0.002
7000	999999999	-10	100	100	100	100	0.9895	0.0024	0.002
