3	7	1	100	100	100	100	0.9938	0.0006	0.0001
7	10	1	100	100	100	100	0.9938	0.0006	0.0001
10	7000	1	100	100	100	100	0.9938	0.0006	0.0001
7000	999999999	1	100	100	100	100	0.9938	0.0006	0.0001
3	7	2	100	100	100	100	0.9963	0.0011	0.0001
7	10	2	100	100	100	100	0.9963	0.0011	0.0001
10	7000	2	100	100	100	100	0.9963	0.0011	0.0001
7000	999999999	2	100	100	100	100	0.9963	0.0011	0.0001
3	7	3	100	100	100	100	0.9955	0.001	0.0001
7	10	3	100	100	100	100	0.9955	0.001	0.0001
10	7000	3	100	100	100	100	0.9955	0.001	0.0001
7000	999999999	3	100	100	100	100	0.9955	0.001	0.0001
3	7	4	100	100	100	100	0.9949	0.0011	0.0001
7	10	4	100	100	100	100	0.9949	0.0011	0.0001
10	7000	4	100	100	100	100	0.9949	0.0011	0.0001
7000	999999999	4	100	100	100	100	0.9949	0.0011	0.0001
3	7	5	100	100	100	100	0.998	0.0011	0.0001
7	10	5	100	100	100	100	0.998	0.0011	0.0001
10	7000	5	100	100	100	100	0.998	0.0011	0.0001
7000	999999999	5	100	100	100	100	0.998	0.0011	0.0001
3	7	6	100	100	100	100	0.9963	0.0008	0.0001
7	10	6	100	100	100	100	0.9963	0.0008	0.0001
10	7000	6	100	100	100	100	0.9963	0.0008	0.0001
7000	999999999	6	100	100	100	100	0.9963	0.0008	0.0001
3	7	7	100	100	100	100	0.9977	0.0006	0.0001
7	10	7	100	100	100	100	0.9977	0.0006	0.0001
10	7000	7	100	100	100	100	0.9977	0.0006	0.0001
7000	999999999	7	100	100	100	100	0.9977	0.0006	0.0001
3	7	8	100	100	100	100	1.0003	0.0011	0.0001
7	10	8	100	100	100	100	1.0003	0.0011	0.0001
10	7000	8	100	100	100	100	1.0003	0.0011	0.0001
7000	999999999	8	100	100	100	100	1.0003	0.0011	0.0001
3	7	9	100	100	100	100	1.0039	0.0014	0.0001
7	10	9	100	100	100	100	1.0039	0.0014	0.0001
10	7000	9	100	100	100	100	1.0039	0.0014	0.0001
7000	999999999	9	100	100	100	100	1.0039	0.0014	0.0001
3	7	10	100	100	100	100	1.0002	0.001	0.0001
7	10	10	100	100	100	100	1.0002	0.001	0.0001
10	7000	10	100	100	100	100	1.0002	0.001	0.0001
7000	999999999	10	100	100	100	100	1.0002	0.001	0.0001
3	7	-1	100	100	100	100	0.9956	0.0006	0.0001
7	10	-1	100	100	100	100	0.9956	0.0006	0.0001
10	7000	-1	100	100	100	100	0.9956	0.0006	0.0001
7000	999999999	-1	100	100	100	100	0.9956	0.0006	0.0001
3	7	-2	100	100	100	100	0.993	0.0012	0.0001
7	10	-2	100	100	100	100	0.993	0.0012	0.0001
10	7000	-2	100	100	100	100	0.993	0.0012	0.0001
7000	999999999	-2	100	100	100	100	0.993	0.0012	0.0001
3	7	-3	100	100	100	100	0.9949	0.001	0.0001
7	10	-3	100	100	100	100	0.9949	0.001	0.0001
10	7000	-3	100	100	100	100	0.9949	0.001	0.0001
7000	999999999	-3	100	100	100	100	0.9949	0.001	0.0001
3	7	-4	100	100	100	100	0.9975	0.001	0.0001
7	10	-4	100	100	100	100	0.9975	0.001	0.0001
10	7000	-4	100	100	100	100	0.9975	0.001	0.0001
7000	999999999	-4	100	100	100	100	0.9975	0.001	0.0001
3	7	-5	100	100	100	100	0.999	0.0011	0.0001
7	10	-5	100	100	100	100	0.999	0.0011	0.0001
10	7000	-5	100	100	100	100	0.999	0.0011	0.0001
7000	999999999	-5	100	100	100	100	0.999	0.0011	0.0001
3	7	-6	100	100	100	100	0.9979	0.0007	0.0001
7	10	-6	100	100	100	100	0.9979	0.0007	0.0001
10	7000	-6	100	100	100	100	0.9979	0.0007	0.0001
7000	999999999	-6	100	100	100	100	0.9979	0.0007	0.0001
3	7	-7	100	100	100	100	0.9986	0.0006	0.0001
7	10	-7	100	100	100	100	0.9986	0.0006	0.0001
10	7000	-7	100	100	100	100	0.9986	0.0006	0.0001
7000	999999999	-7	100	100	100	100	0.9986	0.0006	0.0001
3	7	-8	100	100	100	100	0.9955	0.0015	0.0001
7	10	-8	100	100	100	100	0.9955	0.0015	0.0001
10	7000	-8	100	100	100	100	0.9955	0.0015	0.0001
7000	999999999	-8	100	100	100	100	0.9955	0.0015	0.0001
3	7	-9	100	100	100	100	1.0037	0.0014	0.0001
7	10	-9	100	100	100	100	1.0037	0.0014	0.0001
10	7000	-9	100	100	100	100	1.0037	0.0014	0.0001
7000	999999999	-9	100	100	100	100	1.0037	0.0014	0.0001
3	7	-10	100	100	100	100	1.0015	0.0011	0.0001
7	10	-10	100	100	100	100	1.0015	0.0011	0.0001
10	7000	-10	100	100	100	100	1.0015	0.0011	0.0001
7000	999999999	-10	100	100	100	100	1.0015	0.0011	0.0001
